name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peddapuram,2024-02-14,30.5,20.7,24.8,33.1,20.7,25.3,20.5,77.9,0,0,0,,0,0,26.6,14,81.4,1016.3,62.2,18.1,252.2,21.6,9,10,2024-02-14T06:28:42,2024-02-14T18:02:54,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-15,30.7,19.8,24.5,33.7,19.8,25.2,20.5,79.7,0,0,0,,0,0,24.5,12.6,88.9,1016.4,44.3,18.2,253.7,21.9,9,10,2024-02-15T06:28:14,2024-02-15T18:03:18,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-16,31,20,24.9,33.2,20,25.4,20.1,76.1,0,0,0,,0,0,27.4,15.1,78.8,1016.4,7.2,18.2,257.1,22.2,9,10,2024-02-16T06:27:44,2024-02-16T18:03:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-02-17,31.9,20.2,25.3,31.8,20.2,25.9,20.3,75.6,0,0,0,,0,0,25.9,13.3,88.8,1014.7,6.1,18.2,257.3,22.1,9,10,2024-02-17T06:27:14,2024-02-17T18:04:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-02-18,32.6,21.4,25.9,35.8,21.4,26.7,21.1,76.7,0,0,0,,0,0,29.2,16.2,153,1013.8,16.3,18.4,253.2,21.9,9,10,2024-02-18T06:26:43,2024-02-18T18:04:27,0.29,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-02-19,31.4,22.2,26.2,35.6,22.2,27.3,21.8,78,0,0,0,,0,0,28.4,15.5,156.4,1014,36.2,18.2,255.4,22.1,9,10,2024-02-19T06:26:11,2024-02-19T18:04:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-20,33.1,22.1,26.3,37.5,22.1,27.6,22.1,79,0,0,0,,0,0,31.7,18.4,202.2,1013.1,34.6,18.2,251.3,21.6,9,10,2024-02-20T06:25:38,2024-02-20T18:05:10,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-21,32.4,23.2,26.9,36.1,23.2,28.1,22.4,78.1,0,0,0,,0,0,27.7,16.2,208.8,1011.7,40.8,18.2,240.8,20.8,9,10,2024-02-21T06:25:05,2024-02-21T18:05:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-22,33,23.4,27.1,37.3,23.4,28.8,22.9,78.9,0,0,0,,0,0,30.2,17.6,196,1011.8,59.4,18.2,222.8,19.3,9,10,2024-02-22T06:24:30,2024-02-22T18:05:51,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-23,33,23.9,27.5,37.9,23.9,29.5,23.2,78.1,0,0,0,,0,0,28.4,16.6,171.2,1012.3,33.9,18.2,197.7,17.2,9,10,2024-02-23T06:23:55,2024-02-23T18:06:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-24,30.7,24.2,27.2,36,24.2,28.9,23.2,79.4,0.3,100,12.5,rain,0,0,33.5,18.7,146.8,1012.7,31.1,17.8,215.6,18.6,7,10,2024-02-24T06:23:19,2024-02-24T18:06:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-02-25,31.4,24.4,27,35.1,24.4,28.3,21.8,74,0,0,0,,0,0,30.2,16.2,123.6,1013.2,24.3,18.4,227.7,19.7,9,5,2024-02-25T06:22:42,2024-02-25T18:06:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-26,31.4,24.6,27.1,34.8,24.6,28.4,21.4,71.5,0,0,0,,0,0,37.8,21.2,91.9,1014.3,20.8,18.4,251,21.9,9,10,2024-02-26T06:22:05,2024-02-26T18:07:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-02-27,33.2,24.3,26.9,36.6,24.3,27.9,21.8,74.5,0,0,0,,0,0,31,16.9,86.1,1014.4,14.9,18.2,264.3,22.8,9,10,2024-02-27T06:21:27,2024-02-27T18:07:26,0.59,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-02-28,30.4,23.2,26.5,33.5,23.2,27.7,22.2,78,0,0,0,,0,0,26.6,15.1,93.5,1013.2,14.1,17.9,255.4,22.3,9,10,2024-02-28T06:20:48,2024-02-28T18:07:43,0.63,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-02-29,34.2,24,27.6,36.7,24,29.1,22.1,73.6,0,0,0,,0,0,25.2,15.5,103.6,1012.9,25.2,18.1,230.6,19.9,8,10,2024-02-29T06:20:09,2024-02-29T18:08:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-01,32.8,24.7,27.6,36.8,24.7,29.6,23.2,77.9,0,0,0,,0,0,29.2,15.8,110.3,1014.1,11,18.2,247.1,21.3,9,10,2024-03-01T06:19:29,2024-03-01T18:08:17,0.69,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-03-02,33,23.5,27.4,39.4,23.5,29,22.5,75.8,0,0,0,,0,0,32.4,17.6,153.2,1013.3,22.1,19,271.1,23.4,9,10,2024-03-02T06:18:48,2024-03-02T18:08:33,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-03,33.3,23,27.6,38.6,23,29.4,22.5,74.9,0,0,0,,0,0,31,18,169.1,1012.6,29.2,18.2,261.1,22.7,9,10,2024-03-03T06:18:07,2024-03-03T18:08:49,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-04,33.3,23.3,27.4,36.6,23.3,28.5,21.8,73.4,0,0,0,,0,0,28.4,16.9,171.5,1012.6,33.1,18.2,270.6,23.4,9,10,2024-03-04T06:17:25,2024-03-04T18:09:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-05,35.6,24.1,27.5,39.9,24.1,28.8,22.3,74.5,0,0,0,,0,0,31.7,16.2,162.4,1012.6,30.5,18,267.8,23.2,9,10,2024-03-05T06:16:43,2024-03-05T18:09:20,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-06,32.6,22.9,27.4,38.1,22.9,29.4,22.9,77.3,0,0,0,,0,0,28.8,15.8,159.1,1012.3,20.3,18.2,264.9,23,9,10,2024-03-06T06:16:00,2024-03-06T18:09:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-07,33.4,24.2,28,37.8,24.2,30.1,23,75.2,0,0,0,,0,0,23,14.4,172.7,1011.5,33.7,18.2,238.7,20.7,9,10,2024-03-07T06:15:17,2024-03-07T18:09:49,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-08,34,24.3,28.6,38.1,24.3,31.1,23.2,74,0,0,0,,0,0,25.9,14,191.6,1011.6,19.9,19,255,22,9,10,2024-03-08T06:14:33,2024-03-08T18:10:03,0.93,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-03-09,32.6,25.2,28.4,37.5,25.2,31.3,23.4,75.3,0,0,0,,0,0,28.8,18.4,126.5,1012.6,31.1,18.2,244.2,21.1,9,10,2024-03-09T06:13:49,2024-03-09T18:10:17,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-10,33.2,26.4,28.7,38.9,26.4,32,23.5,74.4,0,0,0,,0,0,27.7,15.5,120.9,1014.3,29.1,18.4,228.5,19.8,9,5,2024-03-10T06:13:05,2024-03-10T18:10:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-11,33.3,25.1,28.4,38,25.1,31.1,23.1,73.6,0,0,0,,0,0,28.8,16.9,150.9,1014.9,23.3,18.4,239.2,20.7,9,10,2024-03-11T06:12:20,2024-03-11T18:10:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-12,35.1,25.2,29.1,40.8,25.2,32.2,23.5,73.1,0,0,0,,0,0,34.2,19.4,207.4,1013.4,24.6,18.4,249.1,21.7,9,10,2024-03-12T06:11:35,2024-03-12T18:10:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-13,34.3,25.6,28.9,41.6,25.6,32.8,24.3,76.9,0,0,0,,0,0,32,18.7,203,1011.9,34.9,18.4,249.9,21.6,9,10,2024-03-13T06:10:50,2024-03-13T18:11:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-14,33.9,26,28.6,39.9,26,32.2,24.4,78.8,0,0,0,,0,0,26.3,15.8,192.4,1012.4,46.6,18.4,175.9,15.2,6,10,2024-03-14T06:10:04,2024-03-14T18:11:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-15,33.9,24.8,28.3,38.6,24.8,31,23.5,76,0,0,0,,0,0,29.2,16.6,183.3,1011.8,27.6,18.4,258.5,22.4,9,10,2024-03-15T06:09:18,2024-03-15T18:11:34,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-16,33.3,24.5,28.3,39.7,24.5,31.1,23.5,75.8,0,0,0,,0,0,28.8,16.2,154.6,1012.9,38.9,18.4,202.1,17.4,8,10,2024-03-16T06:08:32,2024-03-16T18:11:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-17,34,25.2,28.4,38.6,25.2,30.9,23.2,74.6,0,0,0,,0,0,25.6,15.1,145.2,1013.3,27.1,18.4,267.6,23.1,9,10,2024-03-17T06:07:45,2024-03-17T18:11:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-18,33.4,24.2,28.5,37.2,24.2,31.1,23.2,74.3,0,0,0,,0,0,24.5,13.3,184.8,1012.3,34.3,18.4,245.1,21.2,8,10,2024-03-18T06:06:59,2024-03-18T18:12:09,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-19,32.7,24.8,28.4,38,24.8,31.3,23.3,74.9,0,0,0,,0,0,27.7,15.8,130.1,1012,46.3,18.4,215.1,18.7,8,10,2024-03-19T06:06:12,2024-03-19T18:12:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-20,32.1,22.2,26.7,36.5,22.2,28.4,22.7,79.4,34.195,100,4.17,rain,0,0,31.3,21.2,98.8,1013.2,56.6,17,219.7,18.9,8,30,2024-03-20T06:05:25,2024-03-20T18:12:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-03-21,31.4,21.7,26.9,36.7,21.7,28.8,22.1,75.8,0.301,100,4.17,rain,0,0,32,17.3,107.8,1013,33.1,18.4,250,21.6,9,30,2024-03-21T06:04:38,2024-03-21T18:12:44,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-03-22,32.2,24.3,27.9,37.8,24.3,30.2,22.8,74.6,0.2,100,4.17,rain,0,0,33.1,18.7,166.2,1010.5,28.1,18.4,258.6,22.4,10,30,2024-03-22T06:03:51,2024-03-22T18:12:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-03-23,34.1,25.3,28.3,40.7,25.3,31.2,23.6,76.5,0.4,100,4.17,rain,0,0,35.6,19.4,179.6,1009.9,27,18.4,267.7,23.3,10,30,2024-03-23T06:03:04,2024-03-23T18:13:06,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-03-24,33,24.5,28.2,40.2,24.5,31.1,23.8,77.6,0,0,0,,0,0,28.4,16.6,167.3,1012.1,38.7,18.4,256.7,22.2,9,30,2024-03-24T06:02:17,2024-03-24T18:13:17,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-25,33.6,24.4,28.2,40.7,24.4,30.7,23.4,76.5,0,0,0,,0,0,29.5,14.4,168.6,1012.3,27.5,18.4,263.2,22.6,9,10,2024-03-25T06:01:30,2024-03-25T18:13:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-03-26,33.6,24.2,28.1,38.7,24.2,30,22.7,74.2,0,0,0,,0,0,26.6,15.5,176.1,1012.9,15.9,18.4,278.4,24,10,10,2024-03-26T06:00:43,2024-03-26T18:13:39,0.53,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-03-27,34.4,24.6,28.3,40.2,24.6,31.4,23.8,78.2,0,0,0,,0,0,31.7,17.3,183.8,1014.1,18.2,20.9,286.5,24.8,10,10,2024-03-27T05:59:56,2024-03-27T18:13:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-03-28,32.8,25.7,28.9,38,25.7,31.9,23.8,75.1,0,0,0,,0,0,33.8,18.7,204.6,1011.6,17.3,24.1,281,24.2,10,10,2024-03-28T05:59:08,2024-03-28T18:14:01,0.6,Clear,Clear conditions throughout the day.,clear-day,remote
peddapuram,2024-03-29,33,25.9,28.9,38.6,25.9,32.6,24.4,77.6,0,0,0,,0,0,31.7,18,196.5,1010.5,11.1,24.1,288.6,24.9,10,10,2024-03-29T05:58:22,2024-03-29T18:14:12,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
peddapuram,2024-03-30,32.9,25.2,28.8,38.5,25.2,32.5,24.5,78.7,0,0,0,,0,0,29.9,16.6,193,1011.7,21.4,24.1,288.8,25,10,10,2024-03-30T05:57:35,2024-03-30T18:14:23,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
peddapuram,2024-03-31,33,25.7,29.2,38.8,25.7,32.8,24.2,76.1,0,0,0,,0,0,29.5,17.3,206.1,1012.7,10,24.1,284.5,24.6,10,10,2024-03-31T05:56:48,2024-03-31T18:14:34,0.71,Clear,Clear conditions throughout the day.,clear-day,remote
peddapuram,2024-04-01,33,25.5,29.1,40,25.5,33.2,24.6,77.9,0,0,0,,0,0,31,18.7,209.1,1009.7,33.8,23.3,282.5,24.5,10,10,2024-04-01T05:56:01,2024-04-01T18:14:45,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-02,33.2,26.1,29.5,40,26.1,34.5,24.9,77,0,0,0,,0,0,32.4,18.7,205,1008.1,38.4,21.8,279.2,24,10,30,2024-04-02T05:55:15,2024-04-02T18:14:56,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-03,35.7,26.7,29.6,44.2,26.7,35,25.4,79.1,0,0,0,,0,0,30.2,17.6,205.5,1009.2,56.7,19.2,259.9,22.4,9,15,2024-04-03T05:54:29,2024-04-03T18:15:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-04,35.5,26.4,29.7,44.3,26.4,35,25.4,78.9,0,0,0,,0,0,32,18.7,206.8,1009.4,48.2,18.4,281.8,24.4,10,15,2024-04-04T05:53:43,2024-04-04T18:15:18,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-05,37,26.8,30.2,45.6,30.4,36.7,25.7,78.1,0,0,0,,0,0,32.4,19.1,216,1008,27.8,18.4,287.4,24.9,10,10,2024-04-05T05:52:57,2024-04-05T18:15:29,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-06,37.2,26,30.3,47.6,26,35.9,25.3,76.3,0,0,0,,0,0,33.8,19.1,218.8,1006.9,48.1,18.4,293.7,25.4,10,10,2024-04-06T05:52:12,2024-04-06T18:15:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-07,38,26.2,30.5,43.5,26.2,35.7,24.6,73.1,0,0,0,,0,0,32.4,18.7,195.6,1007,15.1,18.4,298.2,25.8,10,10,2024-04-07T05:51:27,2024-04-07T18:15:52,0.95,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-08,34.3,26.5,29.5,44,26.5,35.5,25.7,80.4,0.1,100,4.17,rain,0,0,37.8,24.1,85.4,1010.5,21.6,18.4,279.4,24.3,10,60,2024-04-08T05:50:42,2024-04-08T18:16:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-04-09,35.2,26.9,29.8,37,29.9,33.6,23.1,69.6,0,0,0,,0,0,27.7,14.8,92.3,1011.4,11.2,18.4,300.2,25.9,10,30,2024-04-09T05:49:58,2024-04-09T18:16:16,0.02,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-10,37.2,24.2,29.5,37,24.2,31.8,22,67,0,0,0,,0,0,27,14,102.5,1010.8,3.5,18.4,297.1,25.5,10,10,2024-04-10T05:49:14,2024-04-10T18:16:28,0.05,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-11,35.9,25.1,29.6,38.3,25.1,32.5,22.9,69.1,0,0,0,,0,0,29.5,17.6,97.9,1011.6,28.6,18.4,293.8,25.4,10,30,2024-04-11T05:48:30,2024-04-11T18:16:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-12,35.2,27.3,29.9,42.1,30.6,35,24.3,72.9,0,0,0,,0,0,30.6,16.2,98,1011.5,20,18.4,279.5,24.2,10,30,2024-04-12T05:47:47,2024-04-12T18:16:52,0.12,Clear,Partly cloudy throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-13,35.3,26.9,29.9,38.9,30.2,34.3,23.9,72.1,0,0,0,,0,0,27.7,14.8,101.6,1011.1,20.7,18.4,286.8,24.7,10,10,2024-04-13T05:47:04,2024-04-13T18:17:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-14,36.1,26,30.1,43.3,26,34.6,24,71.2,0,0,0,,0,0,29.9,16.2,115.5,1011.3,10.6,18.4,295.4,25.7,10,10,2024-04-14T05:46:21,2024-04-14T18:17:17,0.18,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-15,37.7,27.1,31,43.3,30.3,36.4,24.4,69.7,0,0,0,,0,0,33.1,17.3,197.6,1010.9,24.4,18.4,282.8,24.4,9,10,2024-04-15T05:45:39,2024-04-15T18:17:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-16,35.7,27.2,31.2,41.1,30.5,36.1,23.7,65.7,0,0,0,,0,0,36.7,21.2,219.3,1009.1,26,23.3,290.9,25.2,10,15,2024-04-16T05:44:58,2024-04-16T18:17:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-17,35.7,28.2,31.6,42.6,32.4,38,24.8,68.6,0,0,0,,0,0,33.5,21.6,214.9,1007.9,55.4,24.1,283.1,24.4,10,15,2024-04-17T05:44:17,2024-04-17T18:17:57,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
peddapuram,2024-04-18,35.7,27.6,31.4,43,32.7,38.6,25.8,73.8,0,0,0,rain,0,0,33.8,20.2,213,1006.8,9.6,24,273.1,23.7,9,30,2024-04-18T05:43:37,2024-04-18T18:18:11,0.31,Clear,Clear conditions throughout the day.,clear-day,remote
peddapuram,2024-04-19,38.3,27.9,31.4,46.5,32.9,39.5,26.2,75.5,0,0,0,rain,0,0,34.2,19.8,204.5,1005.6,42.7,19,274.8,23.7,9,30,2024-04-19T05:42:57,2024-04-19T18:18:24,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-20,37.7,28.4,31.5,46.6,35.5,39.8,26.3,75.5,0,0,0,rain,0,0,31.7,18.4,203.6,1006,63.7,18.1,268.5,23.2,9,75,2024-04-20T05:42:18,2024-04-20T18:18:39,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-21,38.7,28.3,31.4,50.8,34.9,40.3,26.6,76.8,0,0,0,,0,0,37.8,20.5,201.8,1006.5,47.4,18,288,24.9,10,30,2024-04-21T05:41:39,2024-04-21T18:18:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-22,38.9,27.9,31.4,47.9,33.4,38.6,25.6,73,0,0,0,,0,0,32,17.3,210.5,1007.7,22.9,18.4,290.4,25,10,30,2024-04-22T05:41:01,2024-04-22T18:19:08,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-23,39.4,27.2,31.3,42.5,31.9,37.5,24.9,71.8,0,0,0,,0,0,29.2,14.8,178,1007.1,6.3,18.2,296.6,25.7,10,30,2024-04-23T05:40:24,2024-04-23T18:19:22,0.48,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-24,38.1,26.9,31.1,45.3,30.6,37.2,25,72.1,0,0,0,,0,0,27.4,16.9,198,1006.6,17.4,18.4,296.4,25.7,10,15,2024-04-24T05:39:47,2024-04-24T18:19:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-25,38.2,27.6,31.2,43.8,32.7,38.3,25.6,74,0,0,0,,0,0,33.5,18.4,172.7,1007,22.5,18.4,290.9,25.1,10,30,2024-04-25T05:39:11,2024-04-25T18:19:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-26,39.1,28.1,31.4,48,33.6,38.9,25.8,73.9,0,0,0,,0,0,36,19.1,183.9,1006.7,29.3,18.4,295.9,25.7,10,30,2024-04-26T05:38:36,2024-04-26T18:20:09,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-27,39,27.9,31.3,49.6,33.1,39.4,26.2,75.7,0,0,0,,0,0,37.8,18.7,189.8,1006.9,21.4,18.4,283.9,24.5,9,30,2024-04-27T05:38:01,2024-04-27T18:20:25,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-28,39.9,28.1,31.6,47,33.6,39.3,25.9,73.7,0,0,0,,0,0,30.6,20.5,191.2,1007,38.2,18.4,294.1,25.4,10,30,2024-04-28T05:37:27,2024-04-28T18:20:41,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-04-29,39.5,28,31.8,44.2,33.1,39,25.4,71.4,0,0,0,,0,0,32,18.4,193.9,1008.6,9.4,18.4,298.3,25.8,10,15,2024-04-29T05:36:54,2024-04-29T18:20:58,0.69,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-04-30,39.9,27.5,31.6,45.4,32.2,38.4,25.3,71.6,0,0,0,,0,0,37.1,20.2,211.1,1006.3,13.4,18.4,288.1,24.8,10,15,2024-04-30T05:36:22,2024-04-30T18:21:14,0.72,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2024-05-01,35.8,28.2,31.5,45.6,33.9,40.4,26.7,76.8,0,0,0,,0,0,37.4,22,204.7,1003.7,25.8,23.3,279.7,24.1,10,38,2024-05-01T05:35:50,2024-05-01T18:21:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-02,38.5,29.2,32.1,48.2,37.4,42.4,27.3,77.1,0,0,0,,0,0,41.4,23.8,198.4,1004.3,29.8,19.2,241.5,20.7,8,60,2024-05-02T05:35:19,2024-05-02T18:21:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-03,38.4,29.5,32.3,50.1,38.8,43,27.4,76.6,0,0,0,,0,0,37.8,20.9,182.8,1005.6,26.1,17.5,288.1,25,10,75,2024-05-03T05:34:49,2024-05-03T18:22:06,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-04,38.1,29.9,32.2,49.3,39.2,42.8,27.3,76.4,0.03,100,4.17,rain,0,0,37.8,20.9,185.4,1006.4,44.2,18.2,253.9,21.8,9,100,2024-05-04T05:34:20,2024-05-04T18:22:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-05,38.5,29.9,32.2,50.7,39.4,43.1,27.4,76.7,0,0,0,,0,0,40.3,22.7,189.5,1005.1,50.8,18.1,249.9,21.5,9,100,2024-05-05T05:33:52,2024-05-05T18:22:43,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-06,38.2,29.7,32.2,49.7,38.9,42.9,27.4,76.5,0.2,100,8.33,rain,0,0,40.7,24.5,191.1,1005.8,45.3,17.9,229.7,19.9,9,100,2024-05-06T05:33:25,2024-05-06T18:23:01,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-07,34.8,25.4,29.8,46.7,25.4,36.8,25.9,80,1.623,100,12.5,rain,0,0,31.7,19.4,153.9,1009.1,63,17.7,159.4,13.7,8,75,2024-05-07T05:32:58,2024-05-07T18:23:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
